term,oddsratio,pvalue,qvalue,zscore,combined_score,shared,n_shared
TYR,2.028397565922921,0.41001178075769634,0.6615748432301098,-0.5673094317360001,0.5057957218049941,['Streptococcus'],1
ID1,3.8314176245210727,0.25493622931525195,0.4765232425863576,-0.36907610444275435,0.5044317563802502,['Fusobacterium'],1
MTRR,4.310344827586207,0.232783689057193,0.45426376954104736,-0.33012101016858336,0.4811994477664301,['Neisseria'],1
NARS,3.4482758620689653,0.2764284534691607,0.5049531124450861,-0.3546169485132058,0.45596762465520524,['Porphyromonas'],1
FFAR2,3.8314176245210727,0.25493622931525195,0.4765232425863576,-0.31006223171902303,0.4237750270214694,['Aggregatibacter'],1
NFATC1,3.8314176245210727,0.11549315993508406,0.3133422018491943,-0.1919130637125256,0.4142527868468334,"['Porphyromonas', 'Aggregatibacter']",2
KEAP1,2.8735632183908044,0.3175125022407696,0.5466145620905352,-0.3576360089760284,0.4102936498101962,['Haemophilus'],1
CCL22,6.568144499178982,0.0063384989667286794,0.04823260160481114,-0.0801079880931116,0.4054356035417556,"['Streptococcus', 'Haemophilus', 'Aggregatibacter', 'Neisseria']",4
OAF,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.2218609112314445,0.4036152993880965,['Haemophilus'],1
CHEK2,5.747126436781609,0.1864131236142142,0.4042618498615168,-0.23979902206395545,0.40281199293093156,['Aggregatibacter'],1
CCL24,4.926108374384237,0.20994987027923667,0.4285643383795212,-0.24158004890516852,0.3770790345212876,['Haemophilus'],1
STH,5.747126436781609,0.062315834813865226,0.2003454089265767,-0.1259773567501092,0.3496551568654572,"['Streptococcus', 'Campylobacter']",2
CCL19,3.9787798408488064,0.053844985716535884,0.1815676933527453,-0.11747477069172983,0.34321969336040714,"['Streptococcus', 'Porphyromonas', 'Aggregatibacter']",3
MAP2K3,4.926108374384237,0.20994987027923667,0.4285643383795212,-0.19710877944499447,0.30766443084033074,['Haemophilus'],1
NPR1,2.6525198938992043,0.3371430151201173,0.5704814703216722,-0.27538636155350665,0.299413287746419,['Streptococcus'],1
SMAD4,2.2988505747126435,0.37467319528441906,0.6201154815132084,-0.2885315962047369,0.28325178890251596,['Neisseria'],1
SELE,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.15520104049336353,0.2823458809232312,['Porphyromonas'],1
NPY,4.056795131845842,0.10601021740711025,0.2938128008309133,-0.12568080768650186,0.2820553569495578,"['Streptococcus', 'Haemophilus']",2
NOTCH2,9.852216748768473,0.027279320054658496,0.11693735196763609,-0.06643276810664021,0.23926600951141025,"['Porphyromonas', 'Aggregatibacter']",2
FGB,11.494252873563218,0.021655896959363142,0.10589157220433841,-0.05999528237953835,0.2299305689105345,"['Porphyromonas', 'Fusobacterium']",2
GH2,1.7683465959328029,0.3350778479859918,0.5704814703216722,-0.20059087917159807,0.21932454121205108,"['Streptococcus', 'Prevotella']",2
CPE,3.8314176245210727,0.25493622931525195,0.4765232425863576,-0.15206124802248464,0.20782847086013945,['Campylobacter'],1
CD81,8.620689655172415,0.033410826733243734,0.13232637188440363,-0.054640791644024224,0.18571723588026218,"['Streptococcus', 'Neisseria']",2
NRL,7.662835249042145,0.040013987771686736,0.14872250946355245,-0.05623622782999621,0.18099777219352292,"['Campylobacter', 'Neisseria']",2
ARHGDIA,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.09614549028332334,0.17491044560362778,['Streptococcus'],1
DAPK1,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.09415285135860127,0.17128538361451937,['Porphyromonas'],1
ERBB3,3.8314176245210727,0.25493622931525195,0.4765232425863576,-0.11871422577396923,0.16225170010640194,['Neisseria'],1
MOG,1.8148820326678765,0.44329063000187113,0.7037922841758102,-0.17481903149188996,0.1422204697646544,['Streptococcus'],1
CYP2D6,2.6525198938992043,0.3371430151201173,0.5704814703216722,-0.1261769178781755,0.1371856093616826,['Haemophilus'],1
CRP,3.8705137227304713,0.0008026864064935332,0.01540678684702513,-0.01902709752989307,0.1356165214092025,"['Veillonella', 'Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Peptostreptococcus', 'Streptococcus', 'Prevotella', 'Mannheimia', 'Haemophilus', 'Porphyromonas', 'Neisseria']",11
BSG,3.8314176245210727,0.11549315993508406,0.3133422018491943,-0.06150435809193176,0.13275986141815435,"['Streptococcus', 'Neisseria']",2
ORM1,6.896551724137931,0.16215108952713952,0.3819163024393799,-0.06146959551925771,0.11182713106631306,['Porphyromonas'],1
OLR1,6.896551724137931,0.047054187999024985,0.16443392871398405,-0.03344406369036571,0.10222028923971221,"['Porphyromonas', 'Neisseria']",2
PBK,2.2988505747126435,0.37467319528441906,0.6201154815132084,-0.09408540960954087,0.09236375125661506,['Streptococcus'],1
TAB1,3.8314176245210727,0.25493622931525195,0.4765232425863576,-0.06542411350721622,0.08941787368188912,['Streptococcus'],1
PFAS,4.926108374384237,0.20994987027923667,0.4285643383795212,-0.05640532962826153,0.0880423169647963,['Shewanella'],1
NTS,6.896551724137931,0.015497499598714387,0.0877964074182674,-0.019858319841953968,0.08275113961658447,"['Streptococcus', 'Campylobacter', 'Porphyromonas']",3
ATG7,2.8735632183908044,0.3175125022407696,0.5466145620905352,-0.0707654637587912,0.08118483507641351,['Haemophilus'],1
SACS,3.4482758620689653,0.07344371463254747,0.22487765956537153,-0.02388497615462672,0.062369308482030525,"['Streptococcus', 'Microlunatus', 'Neisseria']",3
SOCS3,4.056795131845842,0.026636767266235303,0.11693735196763609,-0.014529802138976804,0.05267725699421526,"['Streptococcus', 'Campylobacter', 'Porphyromonas', 'Aggregatibacter']",4
DDIT3,4.310344827586207,0.232783689057193,0.45426376954104736,-0.03406994668796156,0.04966190889609433,['Haemophilus'],1
ACP5,5.305039787798409,0.07047641200679407,0.21734452239984933,-0.016905108522339306,0.04484041503081901,"['Porphyromonas', 'Aggregatibacter']",2
CETP,2.6525198938992043,0.3371430151201173,0.5704814703216722,-0.029585781630808723,0.032167083724321976,['Streptococcus'],1
CYP1A1,2.998500749625187,0.16543944753843393,0.38753211208456473,-0.012966979805910831,0.023329542068102747,"['Streptococcus', 'Prevotella']",2
SDHB,3.134796238244514,0.15517530217652956,0.3819163024393799,-0.010793252440821122,0.020109985998011497,"['Streptococcus', 'Campylobacter']",2
ACTB,2.6525198938992043,0.3371430151201173,0.5704814703216722,-0.012597355184943834,0.013696450004117509,['Streptococcus'],1
ST6GAL1,13.793103448275861,0.016578885004772507,0.0899596882537445,-0.0020436126736276946,0.008378046385628881,"['Campylobacter', 'Neisseria']",2
XDH,1.0141987829614605,1.0,1.0,3.9660333455941355,0.0,['Streptococcus'],1
RTCA,1.044932079414838,1.0,1.0,2.2418219775467807,0.0,['Streptococcus'],1
FES,0.757862826828344,1.0,1.0,0.6727072941030148,0.0,"['Campylobacter', 'Shewanella']",2
GLS,1.044932079414838,1.0,1.0,-1.990161152151811,-0.0,['Streptococcus'],1
INF2,0.7336757153338225,1.0,1.0,0.12991272383029082,0.0,['Shewanella'],1
AOX1,0.9852216748768473,1.0,1.0,-1.6861690653999093,-0.0,['Streptococcus'],1
PDGFB,1.7241379310344827,0.45919661200232087,0.7245728135398585,0.011887159417411964,-0.00925150053568647,['Shewanella'],1
CCK,2.8735632183908044,0.3175125022407696,0.5466145620905352,0.017358527702326182,-0.01991436406728325,['Campylobacter'],1
OCM,1.1123470522803114,0.6061271903229986,0.9459703480040973,0.0611321433586981,-0.030606750836256188,['Shewanella'],1
LDHA,2.1551724137931036,0.3926079984785218,0.6399162053781736,0.040363075084935696,-0.037737199705731216,['Mannheimia'],1
ICAM3,3.134796238244514,0.2972806594217405,0.5287730677957929,0.04130478313465013,-0.050105948712042214,['Streptococcus'],1
GRN,6.896551724137931,0.16215108952713952,0.3819163024393799,0.028930088125601442,-0.05263038953246535,['Haemophilus'],1
CXCL13,1.6420361247947455,0.47463343563672455,0.7452730137104124,0.07146700305844678,-0.0532581031105896,['Streptococcus'],1
SBDS,1.7241379310344827,0.45919661200232087,0.7245728135398585,0.08236617004673687,-0.06410368024455515,['Streptococcus'],1
MMP3,8.995502248875562,0.00023120885338008963,0.00884383277794821,0.008276886581786666,-0.06929565985978821,"['Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Porphyromonas', 'Neisseria']",6
NPW,9.852216748768473,0.027279320054658496,0.11693735196763609,0.019258424090352905,-0.06936164806771877,"['Streptococcus', 'Haemophilus']",2
SP7,1.1890606420927468,0.5828604577225159,0.9107637285919266,0.13465490808626307,-0.07268772571312265,['Porphyromonas'],1
CTSL,11.494252873563218,0.021655896959363142,0.10589157220433841,0.02234535086196324,-0.08563805406721457,"['Streptococcus', 'Fusobacterium']",2
STIM1,3.4482758620689653,0.2764284534691607,0.5049531124450861,0.07956578917873482,-0.1023059502591527,['Streptococcus'],1
PDHB,2.1551724137931036,0.3926079984785218,0.6399162053781736,0.12506955798292604,-0.1169329858237368,['Streptococcus'],1
SOD1,1.8148820326678765,0.44329063000187113,0.7037922841758102,0.16207626446361775,-0.13185385065347088,['Streptococcus'],1
ALPK1,6.896551724137931,0.16215108952713952,0.3819163024393799,0.08579887749968702,-0.1560876110937504,['Neisseria'],1
SOCS1,5.305039787798409,0.012090427102843979,0.07368857466472681,0.03759770105441617,-0.1660066818004934,"['Streptococcus', 'Prevotella', 'Porphyromonas', 'Fusobacterium']",4
SUFU,4.056795131845842,0.10601021740711025,0.2938128008309133,0.07818600944832854,-0.17546659039953225,"['Shewanella', 'Haemophilus']",2
RSAD2,6.896551724137931,0.16215108952713952,0.3819163024393799,0.09857274742002134,-0.1793261766600024,['Haemophilus'],1
PDF,4.597701149425287,0.08771634417185933,0.2557896113492315,0.07463208699488726,-0.18162815703754676,"['Streptococcus', 'Haemophilus']",2
MAP1LC3B,4.310344827586207,0.232783689057193,0.45426376954104736,0.1274232545112649,-0.18573795006900537,['Haemophilus'],1
SRF,3.134796238244514,0.2972806594217405,0.5287730677957929,0.16838278561931155,-0.20426155471457577,['Haemophilus'],1
MCL1,2.028397565922921,0.41001178075769634,0.6615748432301098,0.23472989341586714,-0.20927798698178038,['Streptococcus'],1
CD33,5.747126436781609,0.062315834813865226,0.2003454089265767,0.07561972513815027,-0.20988555036720727,"['Campylobacter', 'Porphyromonas']",2
SYP,2.1551724137931036,0.3926079984785218,0.6399162053781736,0.22953077122766594,-0.2145983311281877,['Neisseria'],1
BGN,2.8735632183908044,0.3175125022407696,0.5466145620905352,0.1993669889232993,-0.22872140244270608,['Porphyromonas'],1
PARVA,5.747126436781609,0.1864131236142142,0.4042618498615168,0.13889706848905015,-0.23331790300385974,['Gemella'],1
NPS,6.085192697768763,0.02066373465529551,0.10589157220433841,0.06211862430891467,-0.24098144216565556,"['Streptococcus', 'Haemophilus', 'Neisseria']",3
AGL,2.554278416347382,0.20737997728563898,0.4285643383795212,0.16925964591934667,-0.2662797030826439,"['Streptococcus', 'Neisseria']",2
HECA,3.8314176245210727,0.25493622931525195,0.4765232425863576,0.19998664017198584,-0.27333010980716815,['Campylobacter'],1
PARP1,3.134796238244514,0.2972806594217405,0.5287730677957929,0.22565623798237724,-0.2737387544207272,['Aggregatibacter'],1
FGF7,3.8314176245210727,0.25493622931525195,0.4765232425863576,0.20876549900279348,-0.28532854353325465,['Porphyromonas'],1
DLD,5.747126436781609,0.1864131236142142,0.4042618498615168,0.17568811012613023,-0.2951191258624108,['Shewanella'],1
MMP1,4.497751124437781,0.04102924961011836,0.15075318571032062,0.09558880771329498,-0.30525999564741,"['Streptococcus', 'Porphyromonas', 'Aggregatibacter']",3
IRAK2,4.310344827586207,0.232783689057193,0.45426376954104736,0.21552050707382506,-0.3141525252612814,['Streptococcus'],1
EGR1,3.134796238244514,0.15517530217652956,0.3819163024393799,0.1768287501383077,-0.32946729531480395,"['Streptococcus', 'Porphyromonas']",2
GJB2,6.896551724137931,0.16215108952713952,0.3819163024393799,0.19089727112329322,-0.34728541773823923,['Haemophilus'],1
GRB2,2.8735632183908044,0.3175125022407696,0.5466145620905352,0.3037676257342079,-0.34849378901613853,['Neisseria'],1
EP300,6.896551724137931,0.16215108952713952,0.3819163024393799,0.19406960278586824,-0.35305660828569374,['Aggregatibacter'],1
CDK4,6.896551724137931,0.005462488408278602,0.0436320502673682,0.06800525576826257,-0.3542972389306528,"['Streptococcus', 'Porphyromonas', 'Aggregatibacter', 'Fusobacterium']",4
SP3,2.8735632183908044,0.3175125022407696,0.5466145620905352,0.31207183202544425,-0.3580206907332319,['Streptococcus'],1
LSR,4.310344827586207,0.09674369974356732,0.2746410549011646,0.15335330539847924,-0.358185792332925,"['Streptococcus', 'Aggregatibacter']",2
MTHFR,2.028397565922921,0.41001178075769634,0.6615748432301098,0.4017769838423335,-0.3582120588499831,['Neisseria'],1
SRP54,1.9157088122605364,0.4269007564990384,0.6811344576399049,0.4209725223166984,-0.3583333741276842,['Streptococcus'],1
TBK1,4.056795131845842,0.10601021740711025,0.2938128008309133,0.1623218626402327,-0.3642859379286525,"['Streptococcus', 'Haemophilus']",2
ARSH,1.9157088122605364,0.4269007564990384,0.6811344576399049,0.44833191903143554,-0.3816217942006556,['Shewanella'],1
TBP,2.089864158829676,0.15314226032693865,0.3819163024393799,0.20632016593281752,-0.387136680116908,"['Streptococcus', 'Haemophilus', 'Aggregatibacter', 'Neisseria']",4
MCM5,3.4482758620689653,0.2764284534691607,0.5049531124450861,0.3020968820193483,-0.3884371525039402,['Mannheimia'],1
SPX,2.2988505747126435,0.37467319528441906,0.6201154815132084,0.40144421791943735,-0.39409823522261883,['Streptococcus'],1
SAA1,3.8314176245210727,0.25493622931525195,0.4765232425863576,0.29815471260800747,-0.4075005223678293,['Haemophilus'],1
RUNX1,4.310344827586207,0.232783689057193,0.45426376954104736,0.28202390991090964,-0.41109091977137735,['Streptococcus'],1
STX2,5.561735261401557,0.004532824124806494,0.038861412163341005,0.07800973347137431,-0.42097251412024533,"['Campylobacter', 'Streptococcus', 'Prevotella', 'Plesiomonas', 'Neisseria']",5
ARF1,1.9157088122605364,0.4269007564990384,0.6811344576399049,0.5641360653824266,-0.48019471357212207,['Neisseria'],1
SOCS2,5.747126436781609,0.1864131236142142,0.4042618498615168,0.30297597508361135,-0.5089360051730007,['Porphyromonas'],1
FURIN,2.028397565922921,0.41001178075769634,0.6615748432301098,0.5987645606493504,-0.533840151781263,['Streptococcus'],1
CHIT1,5.747126436781609,0.1864131236142142,0.4042618498615168,0.3194171786961467,-0.5365537741544868,['Streptococcus'],1
KIT,3.629764065335753,0.12517099000352394,0.3346567425042241,0.2687582358588897,-0.5584996517618197,"['Streptococcus', 'Campylobacter']",2
PCSK9,17.24137931034483,0.001973916125825728,0.023504223498258207,0.09064806827533625,-0.5645322225666296,"['Campylobacter', 'Porphyromonas', 'Neisseria']",3
CDK6,3.8314176245210727,0.25493622931525195,0.4765232425863576,0.43362190989045046,-0.5926492096833245,['Aggregatibacter'],1
S1PR2,5.747126436781609,0.1864131236142142,0.4042618498615168,0.3528251483324021,-0.5926721465862433,['Aggregatibacter'],1
MAVS,3.8314176245210727,0.25493622931525195,0.4765232425863576,0.4373116662449495,-0.5976921540953591,['Streptococcus'],1
ATF3,4.926108374384237,0.07895214477833755,0.23557414892097933,0.23877511069737864,-0.6062293215369705,"['Porphyromonas', 'Neisseria']",2
HMOX1,5.247376311844078,0.0012563765798710679,0.019409721083185744,0.09198344031657969,-0.6144055448711374,"['Fusobacterium', 'Streptococcus', 'Prevotella', 'Mannheimia', 'Haemophilus', 'Porphyromonas', 'Neisseria']",7
CFLAR,4.310344827586207,0.232783689057193,0.45426376954104736,0.42178401840836965,-0.6148116311384308,['Neisseria'],1
ABR,4.310344827586207,0.232783689057193,0.45426376954104736,0.4285300118525648,-0.6246448990007972,['Streptococcus'],1
MTAP,2.8735632183908044,0.3175125022407696,0.5466145620905352,0.5521467747710402,-0.633443808134329,['Neisseria'],1
IL9,13.793103448275861,0.016578885004772507,0.0899596882537445,0.16211281475856984,-0.6646018099609786,"['Porphyromonas', 'Fusobacterium']",2
SQSTM1,2.8735632183908044,0.3175125022407696,0.5466145620905352,0.5871094680575129,-0.6735543414018635,['Streptococcus'],1
ARG1,4.310344827586207,0.232783689057193,0.45426376954104736,0.48997887319452427,-0.7142155631900493,['Porphyromonas'],1
RPSA,5.747126436781609,0.1864131236142142,0.4042618498615168,0.4322802896347996,-0.7261400962932756,['Neisseria'],1
CSTA,11.494252873563218,0.021655896959363142,0.10589157220433841,0.19560315495054845,-0.7496446872931797,"['Campylobacter', 'Haemophilus']",2
CYP11A1,4.310344827586207,0.232783689057193,0.45426376954104736,0.547773927560082,-0.798460271608138,['Streptococcus'],1
CASP9,5.517241379310345,0.010747444223449884,0.06808479444018005,0.18442657938818605,-0.8360217846835555,"['Streptococcus', 'Campylobacter', 'Porphyromonas', 'Aggregatibacter']",4
IL17RA,2.2988505747126435,0.37467319528441906,0.6201154815132084,0.8630772095952354,-0.847283856584538,['Aggregatibacter'],1
LGALS3,4.597701149425287,0.018496353127414975,0.09829053769361841,0.21320945643204312,-0.8507444701660692,"['Streptococcus', 'Porphyromonas', 'Aggregatibacter', 'Neisseria']",4
LDLR,1.9157088122605364,0.4269007564990384,0.6811344576399049,1.0046982564377105,-0.8552028864693565,['Porphyromonas'],1
FOXO3,6.085192697768763,0.02066373465529551,0.10589157220433841,0.22217601777244975,-0.8619041032069937,"['Streptococcus', 'Prevotella', 'Porphyromonas']",3
MMP10,5.747126436781609,0.1864131236142142,0.4042618498615168,0.51811891987787,-0.8703309667191388,['Streptococcus'],1
SNAI1,13.793103448275861,0.016578885004772507,0.0899596882537445,0.21330768783917076,-0.8744816110165662,"['Porphyromonas', 'Fusobacterium']",2
ELAVL1,6.896551724137931,0.16215108952713952,0.3819163024393799,0.48890120310013313,-0.8894221355406268,['Prevotella'],1
CFB,2.182453077258839,0.17316197563468216,0.4042618498615168,0.5087282575395004,-0.8920691662386726,"['Campylobacter', 'Shewanella', 'Streptococcus', 'Prevotella', 'Porphyromonas']",5
ID3,6.896551724137931,0.16215108952713952,0.3819163024393799,0.4987605004056004,-0.9073584327081398,['Streptococcus'],1
HRC,2.028397565922921,0.41001178075769634,0.6615748432301098,1.0184381153156765,-0.9080082452948262,['Streptococcus'],1
CYS1,3.4482758620689653,0.2764284534691607,0.5049531124450861,0.7149655378450517,-0.9193050116988396,['Streptococcus'],1
BEST2,17.24137931034483,0.001973916125825728,0.023504223498258207,0.1498942972700882,-0.933502085570307,"['Campylobacter', 'Dialister', 'Fusobacterium']",3
FOXP3,3.4482758620689653,0.009715852458378584,0.0634242957435272,0.20341629333277633,-0.9426303818649745,"['Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",7
CSPG4,6.896551724137931,0.16215108952713952,0.3819163024393799,0.522949559438837,-0.951363815402306,['Peptostreptococcus'],1
FOS,4.056795131845842,0.0009341944825499809,0.01716248720798965,0.13934840027093462,-0.972070181960771,"['Veillonella', 'Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Plesiomonas', 'Haemophilus', 'Porphyromonas', 'Neisseria']",10
SYK,3.629764065335753,0.036575538430167136,0.1425337649127119,0.29605709042406714,-0.9794680573995267,"['Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",4
S100A12,5.305039787798409,0.07047641200679407,0.21734452239984933,0.3742430127888511,-0.9926710611564904,"['Streptococcus', 'Haemophilus']",2
MSH6,6.896551724137931,0.16215108952713952,0.3819163024393799,0.5473318319258192,-0.9957206971755415,['Fusobacterium'],1
CXCL16,6.896551724137931,0.047054187999024985,0.16443392871398405,0.32665196582511996,-0.9983971665794668,"['Campylobacter', 'Porphyromonas']",2
DNMT3B,2.8735632183908044,0.3175125022407696,0.5466145620905352,0.883871371514153,-1.0140108990132288,['Haemophilus'],1
S100A9,8.620689655172415,0.009272083059353729,0.06178185914160049,0.21936692721050252,-1.0268011335819347,"['Mannheimia', 'Haemophilus', 'Porphyromonas']",3
ELAC2,6.896551724137931,0.16215108952713952,0.3819163024393799,0.5698272643247052,-1.0366449890309433,['Neisseria'],1
IDH1,4.926108374384237,0.20994987027923667,0.4285643383795212,0.6735377581075983,-1.0513159869445328,['Porphyromonas'],1
BRCA1,1.9157088122605364,0.4269007564990384,0.6811344576399049,1.2370634069420645,-1.0529929653839907,['Streptococcus'],1
CD1C,3.134796238244514,0.2972806594217405,0.5287730677957929,0.8704512161721221,-1.055925747187065,['Campylobacter'],1
COL1A1,7.662835249042145,0.040013987771686736,0.14872250946355245,0.33966565277849714,-1.0932227998901118,"['Porphyromonas', 'Aggregatibacter']",2
MUC16,3.134796238244514,0.2972806594217405,0.5287730677957929,0.9073867086599913,-1.1007314028957056,['Neisseria'],1
STAT2,3.134796238244514,0.2972806594217405,0.5287730677957929,0.9189882943545289,-1.114805038287855,['Streptococcus'],1
OGT,1.3793103448275863,0.5319679435644863,0.8322515516106197,1.767194225858034,-1.1154035985961137,['Streptococcus'],1
NAGS,1.6420361247947455,0.47463343563672455,0.7452730137104124,1.5056758562319417,-1.1220484499223498,['Neisseria'],1
CASP6,5.44464609800363,0.026647733277187825,0.11693735196763609,0.3103319522876078,-1.1249692120826362,"['Streptococcus', 'Shewanella', 'Aggregatibacter']",3
AQP3,3.8314176245210727,0.25493622931525195,0.4765232425863576,0.8312332383475438,-1.1360812508151157,['Fusobacterium'],1
LIAS,5.747126436781609,0.1864131236142142,0.4042618498615168,0.6798548235824425,-1.1420133161256703,['Streptococcus'],1
LILRA2,6.896551724137931,0.16215108952713952,0.3819163024393799,0.6356702643227007,-1.1564283344129433,['Streptococcus'],1
CD4,2.8735632183908044,0.3175125022407696,0.5466145620905352,1.020335945286051,-1.1705682552005299,['Streptococcus'],1
MTOR,3.9408866995073892,0.028951485339676123,0.12369305696619101,0.3323513952395943,-1.1772331003219967,"['Streptococcus', 'Campylobacter', 'Haemophilus', 'Porphyromonas']",4
HDC,1.7241379310344827,0.45919661200232087,0.7245728135398585,1.5206282260101895,-1.1834696880489972,['Prevotella'],1
BECN1,2.1551724137931036,0.3926079984785218,0.6399162053781736,1.2690114871978875,-1.1864541990539952,['Streptococcus'],1
LAMP2,4.926108374384237,0.20994987027923667,0.4285643383795212,0.7755557966914597,-1.2105545650775256,['Neisseria'],1
MAPK1,7.662835249042145,0.040013987771686736,0.14872250946355245,0.37722968471236046,-1.2141236205352877,"['Streptococcus', 'Riemerella']",2
LITAF,2.4630541871921183,0.3561906296278736,0.5972114076941922,1.1877660618192565,-1.2261180955159114,['Porphyromonas'],1
SUMO1,3.8314176245210727,0.25493622931525195,0.4765232425863576,0.903129614444453,-1.2343450366180357,['Streptococcus'],1
LIF,2.028397565922921,0.41001178075769634,0.6615748432301098,1.405561299869614,-1.2531554253086172,['Porphyromonas'],1
GIP,13.793103448275861,0.016578885004772507,0.0899596882537445,0.3077542061270208,-1.2616769545315032,"['Prevotella', 'Porphyromonas']",2
HPR,2.8149190710767065,0.07315124604150025,0.22487765956537153,0.49046063078482066,-1.2826654512834887,"['Streptococcus', 'Neisseria', 'Aggregatibacter', 'Fusobacterium']",4
SDHC,1.7241379310344827,0.45919661200232087,0.7245728135398585,1.703218535467803,-1.3255754920044762,['Neisseria'],1
GATA3,3.9787798408488064,0.053844985716535884,0.1815676933527453,0.45420630511088206,-1.327030032445045,"['Porphyromonas', 'Haemophilus', 'Aggregatibacter']",3
IGFBP5,6.896551724137931,0.16215108952713952,0.3819163024393799,0.7324077164283392,-1.3324156927850888,['Prevotella'],1
ACE,2.8735632183908044,0.008180199422590743,0.058120090925147486,0.27749968013240045,-1.333674215655437,"['Veillonella', 'Campylobacter', 'Fusobacterium', 'Streptococcus', 'Leptotrichia', 'Prevotella', 'Gemella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",10
MTR,2.7586206896551726,0.18626244733335567,0.4042618498615168,0.8030860268408888,-1.349665246474074,"['Shewanella', 'Neisseria']",2
IGF1R,4.310344827586207,0.232783689057193,0.45426376954104736,0.9305706640215953,-1.3564422616002485,['Porphyromonas'],1
SREBF1,4.497751124437781,0.04102924961011836,0.15075318571032062,0.4309876323782579,-1.3763461008790892,"['Streptococcus', 'Prevotella', 'Porphyromonas']",3
LYN,3.134796238244514,0.15517530217652956,0.3819163024393799,0.7451178368590499,-1.388303419035397,"['Streptococcus', 'Haemophilus']",2
NAGA,3.8314176245210727,0.11549315993508406,0.3133422018491943,0.6536060305755277,-1.4108373574369517,"['Streptococcus', 'Neisseria']",2
SERPING1,3.134796238244514,0.2972806594217405,0.5287730677957929,1.2090284781398364,-1.4666465798788713,['Streptococcus'],1
CDC25C,4.926108374384237,0.20994987027923667,0.4285643383795212,0.9468570803792867,-1.477936424457061,['Porphyromonas'],1
CDR2,5.747126436781609,0.1864131236142142,0.4042618498615168,0.8857031610294207,-1.4877952894417314,['Streptococcus'],1
IL1RN,6.269592476489028,0.007301884124177066,0.0542787455704723,0.30419514234691875,-1.4965253776897232,"['Streptococcus', 'Neisseria', 'Prevotella', 'Fusobacterium']",4
CD83,5.747126436781609,0.0003642040215368563,0.009697970929360821,0.19176354535778517,-1.5183446992324212,"['Veillonella', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",8
CD69,5.204944697462589,0.0006467013638545891,0.01382923000013411,0.20726548056761127,-1.5220801596808455,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Peptostreptococcus', 'Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",8
CLPX,3.4482758620689653,0.025196516876223783,0.11693735196763609,0.41571662196384207,-1.5302734689155437,"['Campylobacter', 'Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",5
CTNNB1,5.747126436781609,0.023553774282854902,0.1130229616707142,0.4082896287066515,-1.530461099753495,"['Neisseria', 'Porphyromonas', 'Fusobacterium']",3
LGR5,3.134796238244514,0.2972806594217405,0.5287730677957929,1.2632234792325685,-1.5323893762119067,['Prevotella'],1
ABCG1,4.310344827586207,0.232783689057193,0.45426376954104736,1.0615659022075796,-1.547386898062307,['Porphyromonas'],1
ADAM17,5.44464609800363,0.026647733277187825,0.11693735196763609,0.42782158703945716,-1.5508751520297122,"['Streptococcus', 'Porphyromonas', 'Neisseria']",3
BPIFA1,4.310344827586207,0.232783689057193,0.45426376954104736,1.0681199068273277,-1.556940314253754,['Haemophilus'],1
HLA-DQA1,4.926108374384237,0.07895214477833755,0.23557414892097933,0.6145990583507674,-1.5604137678883174,"['Campylobacter', 'Haemophilus']",2
CCL27,3.8314176245210727,0.25493622931525195,0.4765232425863576,1.1516408672221754,-1.5739957650448777,['Haemophilus'],1
AGPS,3.7278657968313142,0.033920647742678806,0.13340046788099372,0.4702844078819434,-1.591316104737642,"['Porphyromonas', 'Veillonella', 'Prevotella', 'Campylobacter']",4
NF1,1.9157088122605364,0.4269007564990384,0.6811344576399049,1.877212236521349,-1.5978900260868383,['Streptococcus'],1
CDR1,5.747126436781609,0.1864131236142142,0.4042618498615168,0.9514723206122041,-1.5982736642779214,['Porphyromonas'],1
MAPK14,2.6525198938992043,0.3371430151201173,0.5704814703216722,1.5386363741194296,-1.6728794150243982,['Porphyromonas'],1
DHFR,2.998500749625187,0.16543944753843393,0.38753211208456473,0.9391738071873856,-1.689714580572626,"['Streptococcus', 'Porphyromonas']",2
OGG1,1.9157088122605364,0.4269007564990384,0.6811344576399049,2.020316348651149,-1.7197007776979385,['Porphyromonas'],1
NEDD8,2.2988505747126435,0.37467319528441906,0.6201154815132084,1.760555268305906,-1.7283390650067387,['Streptococcus'],1
