term,oddsratio,pvalue,qvalue,zscore,combined_score,shared,n_shared
FLT3,2.6455026455026456,0.3372746074692532,0.6745492149385064,-0.31515439076494484,0.3425280145791295,['Porphyromonas'],1
ADIPOQ,5.847953216374269,0.022526693392513123,0.14986031216566836,-0.08837266934877037,0.33520233347190115,"['Porphyromonas', 'Prevotella', 'Aggregatibacter']",3
MME,1.3717421124828533,0.5337864252521872,0.9481344514838574,-0.49277490510348126,0.30934411460510647,['Neisseria'],1
SDHA,1.6103059581320451,0.37496566171189094,0.7251215653556267,-0.3109784559362918,0.30504524385674,"['Shewanella', 'Neisseria']",2
SLC11A1,3.527336860670194,0.13037572674841347,0.44949915441946303,-0.14936555151027514,0.3043076347261449,"['Campylobacter', 'Haemophilus']",2
ABCB1,1.6835016835016836,0.466533008844959,0.8426424850767097,-0.373154821522382,0.28450312553444074,['Haemophilus'],1
OCM,1.1947431302270013,0.5812365579779211,1.0,-0.5073449015688822,0.27528404905381604,['Shewanella'],1
FOXO3,4.357298474945534,0.09486526755408753,0.3495608426205059,-0.11647493391135319,0.274333135831145,"['Prevotella', 'Porphyromonas']",2
CD81,4.62962962962963,0.21929771982442303,0.531105212230147,-0.1806901676521946,0.2741657124508132,['Neisseria'],1
APOE,3.367003367003367,0.027539399330527067,0.16118751310968527,-0.07419935961575506,0.2665343093283737,"['Aggregatibacter', 'Fusobacterium', 'Haemophilus', 'Porphyromonas', 'Neisseria']",5
SLC15A1,6.172839506172839,0.17530084355856793,0.4837701390908119,-0.15142082596909054,0.26366176684570686,['Shewanella'],1
SAA1,4.11522633744856,0.24037743423603972,0.55102563356069,-0.18417186833070956,0.26254527651735,['Haemophilus'],1
HDAC1,1.3717421124828533,0.5337864252521872,0.9481344514838574,-0.41428404947542574,0.2600707364614707,['Porphyromonas'],1
IRAK3,6.5359477124183005,0.017421407758399392,0.13415527172036895,-0.05375149979353163,0.21769655726755177,"['Porphyromonas', 'Haemophilus', 'Aggregatibacter']",3
LIF,2.178649237472767,0.38918004507166604,0.7414600562402407,-0.22565247371261554,0.21295121842537648,['Porphyromonas'],1
RALA,4.11522633744856,0.24037743423603972,0.55102563356069,-0.14884357527160463,0.21218320681497035,['Porphyromonas'],1
HDAC6,2.314814814814815,0.37236297649931366,0.7211728731598154,-0.2128522805460592,0.21027382147124046,['Fusobacterium'],1
CCL27,4.11522633744856,0.24037743423603972,0.55102563356069,-0.14579672446480585,0.20783978403912226,['Haemophilus'],1
HGF,4.62962962962963,0.21929771982442303,0.531105212230147,-0.13147974715691998,0.19949751013301437,['Porphyromonas'],1
PDGFB,1.8518518518518519,0.43688680813746705,0.7991983431931474,-0.20996877693725854,0.17387118369156476,['Shewanella'],1
RBFA,3.7037037037037037,0.26086821635661867,0.5834374369297594,-0.12594156256798353,0.16923270487570766,['Shewanella'],1
CYLD,3.0864197530864197,0.30015049598131055,0.6307083951502702,-0.1291320841770389,0.1554067542256595,['Haemophilus'],1
CD69,4.8916841369671555,0.001819232006547786,0.03599280554493005,-0.02434846702621152,0.1536227774333242,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Peptostreptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",7
EPHA2,5.291005291005291,0.19761154537549633,0.5042231098271592,-0.0920564211273104,0.14926507435078515,['Porphyromonas'],1
REL,1.763668430335097,0.33644003874112816,0.6745492149385064,-0.13228645638192987,0.1441043115086496,"['Porphyromonas', 'Neisseria']",2
CBS,1.0735373054213635,0.7110244128588172,1.0,-0.4017023174135172,0.13699997835219416,"['Haemophilus', 'Neisseria']",2
CYP1A1,1.6103059581320451,0.48074525979844196,0.8658801177882303,-0.18519397849914515,0.13563935789324721,['Prevotella'],1
BDNF,1.4814814814814814,0.5080055758532926,0.9060959369588549,-0.1819473347824287,0.12322617148257016,['Prevotella'],1
ISCU,3.7037037037037037,0.12124280736098375,0.42254268364830655,-0.05582166239120734,0.11778147877903411,"['Campylobacter', 'Haemophilus']",2
BAX,2.314814814814815,0.37236297649931366,0.7211728731598154,-0.11049394195968931,0.10915543571194063,['Porphyromonas'],1
SIGIRR,4.62962962962963,0.21929771982442303,0.531105212230147,-0.06028375233292439,0.09147004578233812,['Campylobacter'],1
IRF8,4.938271604938271,0.07831255997798729,0.30425967411387206,-0.025877297320006473,0.06591069976421551,"['Porphyromonas', 'Aggregatibacter']",2
CD34,4.62962962962963,0.008955021052246095,0.09596797560990399,-0.00978625753175386,0.04614749757629755,"['Campylobacter', 'Fusobacterium', 'Prevotella', 'Haemophilus', 'Neisseria']",5
CDK2,1.5432098765432098,0.49456572816947525,0.8858099253843247,-0.05069877287251312,0.035695749578285745,['Aggregatibacter'],1
CCL21,3.367003367003367,0.07734950074882979,0.30425967411387206,-0.00541222873640573,0.013852172731378698,"['Porphyromonas', 'Haemophilus', 'Aggregatibacter']",3
SDHB,1.6835016835016836,0.466533008844959,0.8426424850767097,-0.011032024606208148,0.00841110793807824,['Campylobacter'],1
IGF1R,4.62962962962963,0.21929771982442303,0.531105212230147,-0.002627775258237031,0.003987189149228868,['Porphyromonas'],1
IL21,9.25925925925926,0.029580290119662307,0.16118751310968527,-0.00018225097997134752,0.0006416413683947188,"['Porphyromonas', 'Fusobacterium']",2
FES,0.814000814000814,1.0,1.0,-3.065183750815183,-0.0,"['Campylobacter', 'Shewanella']",2
GH2,0.949667616334283,1.0,1.0,-4.043403554171101,-0.0,['Prevotella'],1
ALK,0.8417508417508418,1.0,1.0,-0.21743488545356662,-0.0,['Fusobacterium'],1
INF2,0.7880220646178093,1.0,1.0,-0.8873223426276898,-0.0,['Shewanella'],1
AGL,1.3717421124828533,0.5337864252521872,0.9481344514838574,0.005110010996397796,-0.0032078578087718994,['Neisseria'],1
DNMT3B,3.0864197530864197,0.30015049598131055,0.6307083951502702,0.010466649563608975,-0.012596312114562089,['Haemophilus'],1
LCK,2.6455026455026456,0.3372746074692532,0.6745492149385064,0.054420360862280893,-0.05914719485136316,['Neisseria'],1
CDR1,6.172839506172839,0.17530084355856793,0.4837701390908119,0.039107611860616474,-0.0680961946568108,['Porphyromonas'],1
SLC6A4,5.291005291005291,0.19761154537549633,0.5042231098271592,0.046398368605968326,-0.07523273069835171,['Campylobacter'],1
BCL2L1,4.830917874396135,0.034867813001866546,0.18100762839138076,0.02246865878066732,-0.075409113502133,"['Porphyromonas', 'Aggregatibacter', 'Neisseria']",3
CCL22,5.291005291005291,0.02834511496069318,0.16118751310968527,0.023976648130094685,-0.08543600407927787,"['Haemophilus', 'Aggregatibacter', 'Neisseria']",3
FOXP1,6.172839506172839,0.17530084355856793,0.4837701390908119,0.05853421527899461,-0.1019228003982561,['Campylobacter'],1
CTSB,2.178649237472767,0.38918004507166604,0.7414600562402407,0.11270210201421019,-0.10635846152341723,['Porphyromonas'],1
LITAF,2.6455026455026456,0.3372746074692532,0.6745492149385064,0.10711669983199464,-0.11642062302437337,['Porphyromonas'],1
EFS,2.05761316872428,0.40553086604481176,0.7613323996111357,0.16188870181554987,-0.14611398985516472,['Campylobacter'],1
BSG,2.05761316872428,0.40553086604481176,0.7613323996111357,0.1860223042533456,-0.16789597279911564,['Neisseria'],1
KLF2,3.7037037037037037,0.26086821635661867,0.5834374369297594,0.12840466176038484,-0.1725424695809235,['Aggregatibacter'],1
CXCL9,3.898635477582846,0.02994886782117602,0.16250735872587493,0.05944421400867239,-0.20854598159572627,"['Neisseria', 'Haemophilus', 'Porphyromonas', 'Fusobacterium']",4
GP2,4.8732943469785575,0.007421710646481174,0.08814751504145092,0.04308566309105328,-0.21126390097956252,"['Campylobacter', 'Fusobacterium', 'Prevotella', 'Haemophilus', 'Porphyromonas']",5
