cell_type,MK-1,MK-10,MK-11,MK-12,MK-13,MK-14,MK-15,MK-16,MK-17,MK-18,MK-19,MK-20,MK-21,MK-22,MK-23,MK-24,MK-25,MK-26,MK-27,MK-28,MK-29,MK-3,MK-30,MK-31,MK-32,MK-33,MK-34,MK-35,MK-36,MK-37,MK-39,MK-4,MK-40,MK-41,MK-42,MK-43,MK-45,MK-46,MK-47,MK-48,MK-49,MK-5,MK-50,MK-51,MK-52,MK-53,MK-54,MK-55,MK-6,MK-7,MK-8,MK-9,MK-A,MK-B-0002,MK-B-0003,MK-B-0004,MK-B-0005,MK-B-0007,MK-B-0008,MK-B-0012,MK-B-0019,MK-B-0021,MK-B-0022,MK-B-0024,MK-B-013,MK-B-014,MK-B-016,MK-B-018,MK-B,MK-B6A,MK-B6C,MK-EOG-001,MK-EOG-004,MK-EOG-005,MK-EOG-009,MK-EOG-012,MK-EOG-015
T cell CD8+ naive_XCELL,0.0016732111360325,0.011222565248002,0.00539579945885372,0.00332939891473942,0,0.00732333256243277,0,0.00539154342160035,0.00439843175561548,0.003293779532012,7.44108936689748e-18,0.0116993037459751,0,0.00235329916091794,0.00323956405195701,0.00543305774049778,4.49063089627025e-19,0.00436929707782017,5.08940974024884e-19,7.18542237143565e-20,0,0.00266997546311511,0.00214912872636107,0.000220316449596428,7.43818815358759e-19,8.65465077265204e-18,0.00633701139667988,0.00314294674483632,1.0409794900638e-19,6.06976979855315e-20,7.47400727636747e-19,0.0222958072579604,0.00117840744527312,0.00326939238849616,0,0.0139084264692703,0,0,0.00829546218874149,0.00105375589221633,0.0122853574556254,0,0,0,0,0.0163594714007625,5.81161171766129e-19,1.20234425465348e-19,0.00398825949913015,0.0149270331364095,0.023913786119937,3.68023439254166e-20,0.0106113614010667,0,0.000961633038044418,0.00267274159496265,0.00692638795026052,0,1.61153727922121e-20,0.000561177278443265,1.56406290870914e-20,0.00869079508118044,8.75199459070326e-21,1.27109149237849e-19,2.88119952905043e-21,0.00158136728878024,0.0118033336722152,0.00435685156455711,0,0.0223387161043194,0.0171223393398901,0,0,5.07792156228801e-20,0.000237635017584095,0,0.00681947762323501
T cell CD8+_XCELL,0.0166166269192955,0,0.114146778674831,0,6.76606389568305e-18,0.0880792849163636,0.0401839742712693,0.183768175311566,0.36694270940515,0.0964533480346896,0,3.39895475900103e-19,0.0636829827783258,1.0851047910368e-20,0.215332332614606,2.95935065958773e-18,2.94112431790068e-20,0,3.87998910546728e-19,0,3.50889401511222e-18,2.14630299047221e-19,5.93837238291142e-18,4.70384790061464e-19,0.0111961609354751,1.57697333043415e-17,0.238711976379523,3.55138946703373e-18,0.0241943839349453,0.0560156046013212,0,0.125099470320158,0.0442084761277819,0.00795875514672379,0.0171134524057545,0.050768876328549,0.0836794113500662,0.0258775826976568,0.0238671190886002,0.00717599495037238,0.357330793804281,6.72308968446892e-20,0,0.0761881098890002,0.0138764259419335,0.0492607560871392,0,1.16687422358594e-18,0.0524956726516812,0.0212507878959443,0.164611584531976,0,0.036610116467573,0,1.28206443309939e-20,2.45499722085051e-19,3.05935164489246e-18,2.1214069570024e-18,0,0,0.101530682782597,0,0.0463302484894393,0.0184349267825478,3.12026195317777e-18,0.0281675920824445,0.109030310664889,1.39753787158886e-21,0,0.19169940856574,0.0323162773475967,4.04985766213033e-20,0,0.308089682386272,1.23239871933213e-17,0.039076379289237,0
T cell CD8+ central memory_XCELL,0.0140731378230898,0.0119840129138617,0.0978180064564289,1.90299184246526e-18,0,0.0543878443801009,0.0888153622633302,0.169220439714063,0.338725606664517,0.0864344768375209,6.20645259125128e-18,0,0.112017278617824,1.78196936744432e-17,0.209883398842149,1.20940774138011e-17,0,0,0.000381479676179325,0.0018753904055058,0,0,1.63821907235114e-17,2.51290554435066e-19,2.47749212022623e-18,0,0.343646793036564,0,0.0131233667616662,0.0203439343750075,0,0.14161536074176,0.0858765631518375,2.71041827276205e-18,2.29985792329611e-18,0.026282818454632,0.106482637496017,0.0288347889058416,0.0290158115874677,0.00432334882483889,0.307042488797428,0.00418355615875465,5.71994024053073e-18,0.0378869336322295,0,0.0166757605536756,0,0,0.077786240767763,0,0.148420403683958,1.3293020536181e-18,0.000756279103293671,0.00740851806173035,0,0,6.1420402659924e-18,0,0,0,0.160677576951296,0,0.0451176340891111,0.0478733369859714,0,0.0341075485977148,0.0995421703137803,0.00899047281141089,2.82424402810131e-17,0.20741199577853,0.0809842585652955,0.0322617923577852,1.19411875525718e-19,0.387844665534893,0,0.0500645561853402,6.10107050137388e-23
T cell CD8+ effector memory_XCELL,6.32871476858105e-21,0,0.0243098237228204,8.3846357451325e-19,8.54469219032601e-18,5.33770254422423e-20,0.00077446410099332,0.07246103784235,0.13944404791123,0,2.58756429925347e-18,3.70868819455362e-18,0,4.80720087814769e-18,0.0488207467364858,3.43129219746391e-18,0,2.81724878233795e-18,6.3966225190435e-19,7.73690879477041e-19,1.44789000627155e-17,0,0,9.66505545625016e-20,0,0,0.114241081275254,0,0,0,0,0.0214147134941571,0.0222200590329696,0,0,0,0.0502131146904494,0.00168316961834257,2.36380343920946e-19,0,0.0832566147580587,0,0,0,0,1.40965686603561e-18,0,0,0.00216597239668177,7.70873490017523e-18,0.0170277478219003,7.65745082838976e-18,0,1.04932957065668e-17,0,4.36759161047591e-18,2.35320418289299e-19,7.81187153812314e-18,2.11262384806152e-17,8.91854916892495e-18,0.0741540813817663,0,1.41029910433102e-19,0.00912684448016751,0,1.57807116385379e-18,0.0132841563511349,0,2.11938232501145e-17,0.0723994352438655,0,3.04255805974842e-19,4.76680444498806e-18,0.147152719100615,0,0,0
Class-switched memory B cell_XCELL,3.21354094566077e-20,0.00820098190112535,0.0201457519395636,0,5.44612719875363e-17,0.00355096567346067,0.103538127063225,0.0577179795979879,0.099787465319509,0.0180317171990159,0,0,0.149396083639168,0,0.0829786990057328,0,0.00275512814688397,0,0,0,0,0,9.78798293940374e-19,0.00215605842869532,0.0029294840455982,0.00836538084021867,0.0502822898215182,0,0.0151886125175878,0.0157673418554044,0,0.0643634680683853,0.0316260998325539,8.00370756985759e-19,1.28631214642435e-18,0.00258271370681309,0.0538000141760503,0.00656114582154124,0.0126892435600943,6.02369460956416e-20,0.0984114288538831,0.00591367402804672,0,0.0390025747361249,0,0,0.00393882328551493,0,0.0274785206378743,0,0.031398310183648,6.80650022554894e-18,0.00509071463461467,0.00523052916395319,1.96528741970968e-17,6.32187470709915e-18,0,0.0013545761637758,0,0,0.0530459400974167,1.8352183973258e-18,0,0.0385562863846991,0.0617586041025433,1.72013466788581e-18,0.0294468973572052,0,0,0.0782522124443887,0.0685612138464839,0.00455425314243293,0,0.163545953263342,2.17364980455226e-17,0.0108075723068483,0
Common lymphoid progenitor_XCELL,0.0560605783942544,0.119420501545687,0.0872294804835611,0.0719618210644513,0.0497214556674451,0.0534153249909732,0.0126341342192278,0.0876866343578079,0.0236763488268582,0.0561412034616803,0.0672134292820237,0.054960996171839,0,0.0220780231814547,0.0787454287645567,0.0576231563387079,0.0401545133578,0.0813779319874727,0.0515699088907593,0.0493153671029398,0.0690420106106539,0.0562227741939806,0.0697625870637939,0.0397904372393037,0.0355437540419554,0,0.0352180535926811,0.0688654828968272,0.0665858402580079,0.0276795288004992,0.0260550978207399,0.0356794991960939,0.0881006147024545,0.111726782060941,0.0814378496294947,0.0683667195846099,0.0732953106497665,0.0759720191999664,0.0729466045096315,0.0561249841921069,0.0382167299423454,0.0931989989837982,0.0501646010357855,0.0167225179809387,0.0192160147952661,0.0235816311688758,0.0222074975992901,0.0852856227890329,0.0714070716504162,0.0891596662668156,0.0404536701487426,0.0608356236500973,0.0515108661557257,0.0782227893054964,0.0619654785764256,0.038132079703913,0.0963403076703103,0.0396073186988072,0.0573631333477124,0.125108058346115,0.0456079062459729,0.0858103655234663,0.0300103366907294,0.0448859339511861,0.0181921984131743,0.0428462920009021,0.0608142587746568,0.0526691422644272,0.0586623049171397,0.0186558058001652,0.0650858400816884,0.0931470071639311,0.0297338463323666,0.0109657263709448,0.0792791310189854,0.0484011769933621,0.0456132077581894
Common myeloid progenitor_XCELL,0,0,0,8.32151888608156e-19,0,0,0,0,0,4.96034076670909e-18,3.75580470655138e-18,0,0,0,0,2.58106410841383e-19,0,0,0,5.78522439741645e-18,2.42245534253853e-19,0,1.87176621158708e-18,0,6.37552312430545e-18,1.75614032752625e-18,2.21068428121886e-18,2.42018746094626e-19,0,2.82575202449976e-18,9.71347791362581e-19,0,4.7561449227551e-18,0,0,0,4.23545504603668e-18,3.90645978899531e-18,0,6.81618477961335e-19,8.52246997953755e-19,1.16771085419566e-18,1.28338647262599e-18,0,0,5.21848598321277e-18,9.43983320262948e-19,0,0,1.76028193825346e-18,0,1.09482944618631e-18,0,0,2.66855812406938e-18,1.73575101605323e-18,0,0,2.04913531418203e-20,0,0,9.91635075917131e-19,0,2.85798129748063e-18,0,0.00360306399847836,0,0,8.62962172913547e-18,0,0.0115323791003175,0,8.90298743057283e-21,3.27984658546935e-18,0.00726448389730044,0,0
Myeloid dendritic cell_XCELL,0.00985438943622649,0.0541059825526902,0.0529155733026244,0,0,0.0587274688595871,0.0178421215477688,0.0703931967154788,0.186424024884138,0.0251375685206016,4.37496171418023e-19,0,0.0840795350390472,0,0.181368050506103,0,0.0158258531658707,0.00242585274547722,0.0139914131530414,0,0.00776670036916122,7.34607570009559e-20,0,0.0147939805384409,0.00740150681504945,0,0.13212337773412,2.46963522786292e-20,0.0195302112495069,0.00996917815011869,0,0.10885152002262,0.0541610354877296,0.0224686262421786,0,0.00509108980777596,0.0545652452851472,0.00823320010187447,0.0310150012415759,0.00389716659923925,0.123668065262061,0.00222918103815011,0,0.0167667289663401,4.17691592531132e-18,0.00477747992039066,0.0314092127614288,1.15437466744129e-18,0.0586205429408658,4.06792734733226e-19,0.125543037295823,0.0330385329176899,0.0382001775703396,0.014854982936613,0,0,0.0308174402451084,0.0480242476500589,0.00146515572736284,5.45341808952985e-19,0.0494969810720887,0,0.0484934026961036,0.0800212838107925,0.136617302948471,0.0595032835800409,0.109644351540688,0.0478316870435595,0.0798440894755993,0.101304600826457,0.0390489475792151,0.00820643450782261,0.000886318601050787,0.092494557327186,1.46351414751334e-20,0.0389281735558036,0.0131043774919563
Endothelial cell_XCELL,0.18774121455723,0.0117166609250241,0.0621598848064307,0.0613012306328436,0.0719704091822261,0.0566412056175128,0.0580368147671801,0.0272194869644279,0.0238793517379518,7.06915021671298e-22,1.31643413859259e-18,0.019830777665938,0.0799610525033962,0.198268108950341,0.00789630137675641,0.0758760049996438,0.120440746275798,0.0191983695409745,0.062861377200395,0.0179236590223877,0.0868694952102832,0.0713121568331201,0.120859770358285,0.00770645803166268,0.0592534623144985,0.0764220358509682,0.121787709318469,0.0862305486336237,0.0359150482779622,0.0577844187866449,0.115550185102899,0.0595418073207467,0.037926222998811,0.0992694486804746,0.0256832428661503,0.00473132996121259,0,0.0548617093708458,0.066322744113744,0.0582356946101479,0.0338672940082325,0.0314156824906699,0.0359827132909647,0.061217238260017,0.0834931168910618,0.135222888626005,0.101870351070338,0.00547057716028313,0.037414220923565,0.0250469302780756,0.0232084964715515,0.0902729716898071,0.0569683927096737,0.0198259967984558,0.120438678989967,0.129643575833825,0.0307862450937973,0.221439340081284,0.279501922534945,0.0310107544503912,0.0118240819653874,0.0695885756729754,0.101193506609416,0.113335650073887,0.078429373021493,0.148881000278591,0.0609695580079228,0.0401162005899759,0.249095530052968,0.129370549364773,0,0,0.0806621041898968,0.0840753872357976,0.209622519561473,0.0144806962031988,0.0619072589726965
Eosinophil_XCELL,8.70647746543393e-18,1.57755789447748e-19,0,0,0,0,1.18136558069687e-18,0,0,0,5.46027596960859e-18,2.48904385089151e-18,7.50092339814445e-18,8.98274570180752e-18,0,9.50168596352049e-19,0,0,2.98873914989601e-18,1.37379375288649e-18,1.44907958946118e-18,1.44878738864371e-18,4.80258240246402e-18,4.03993219030198e-18,0,2.11827489646528e-18,8.59858938166661e-19,0,0,8.21975587598272e-19,6.7613061561506e-18,0,3.98643298691828e-19,4.89210932837779e-18,0,3.36027232259962e-18,0,0,4.75591287315152e-19,2.8981882781278e-19,0,1.89774136627819e-18,0,1.06491889332499e-18,0,0,1.22266901952078e-18,0,0,8.94117300820596e-19,0,3.02706756148755e-18,0,0,0,1.18605887799002e-17,2.20849360850296e-18,1.30495922629447e-18,7.58529217639949e-18,0,1.00352458153133e-18,1.4692279502203e-18,0,0,3.66538124369856e-17,5.40258707726864e-18,1.6122888254107e-18,0,5.59263647740071e-18,0,0,1.31105337914599e-18,0,9.45668258763068e-20,0,9.6333563954754e-18,0
Cancer associated fibroblast_XCELL,0.0205186508613416,8.92196615695898e-18,0,3.68571111473548e-18,6.27704733109192e-18,0,8.87924427149919e-18,1.31379780166987e-17,3.45086910787605e-18,1.41510307269066e-17,1.10872708748381e-17,1.2203655320591e-17,9.11343239086234e-18,0.10482453585311,0,0,0,0,0,2.09795145046437e-17,0,1.17438409560512e-17,6.73239041375542e-18,0,0,0,0.0139616244801779,2.45374440914934e-17,0,2.01929846267096e-18,0,0,4.37334553213186e-18,0,0,2.03499140068193e-17,2.37153056917116e-18,3.61816479331927e-17,5.4181257883776e-18,0,0,7.63577165136241e-18,1.02602160531965e-17,0,0,0.0521384765243401,0,1.09611285381577e-17,1.10337603487053e-17,0,0,0,0,1.1681777107452e-17,0,0,0,0.000956448138939497,5.11794846677622e-18,0,4.78643774948739e-18,0,0,6.48126688554958e-18,0.123204804511881,0.0381330082991273,1.25813829457368e-17,0,0,1.40097663533372e-19,0,1.93068938729555e-17,0,0,0,4.20472082413485e-18,0
Granulocyte-monocyte progenitor_XCELL,0.101593719959332,0,0.125816437194865,0.0488821087928633,0.0322290248453401,0.0422055182961183,0.105811028406724,0.0955925109978778,0.12146241974373,0.066387415812735,0.00471822866208553,0.0257692689061543,2.2121067978615e-18,0.0941447486315306,0.167714264833874,0.0313476328521826,0.0382719185095215,0.0184720616915601,0.057330378081353,0.0238514244906703,0.0392604581055081,0.0726432190933946,0.0319225166182584,0.015892872994282,0.04503042543684,0,0.128133816999582,0.0836541908052733,0.0722001899672095,0.133023104129973,0.0388070037864544,0.147775420835783,0.101788461108117,0.102686627496673,2.14177006798061e-18,0.00741534133887136,0.0194546945074555,0.0914140157871221,0.0262819460513482,0.0740367524634847,0.0583898273372535,0.0412451349223021,7.02645215284178e-19,0.0876478526987103,0.0160526584647722,0.0867134936695029,0.0996054383752025,2.02121196330067e-18,0.0796804728437723,0.0166945430139296,0.067234386110641,0.0652311989102828,0.0800237360746182,0.0115504556349319,0.0671337824445551,0.0673677414254038,0.0621325392369674,0.117434232007214,0.0792224088860289,0.0170661786180161,0.104005628915586,0.0204341943648871,0.135421188004514,0.171389896057586,0.107583164989122,0.153500691363988,0.129053991035267,0.106123321412397,0.109687534693194,0.155333465239794,0.0782588572317059,0.0155118761432198,0.0875727118482178,0.155431050502696,0.0691169913888018,0.0133329898551086,0.0697641164178984
Hematopoietic stem cell_XCELL,0.274918160602871,0.0225364281315401,0.0361129433940556,0.258756932718341,0.302468846456945,0.123846305748537,0.0123675504971996,0.0192392654554654,0.0134473581898262,0,0.0802304073261486,0.104965062610641,1.61511860510445e-21,0.459217262347216,0,0.206086164496885,0.169630049617155,0.121955470263936,0.2856924202531,0.147563773988311,0.321165290498949,0.259095462236631,0.356419536658128,2.55413480006296e-18,0.0730076933894796,0.108034263373448,0.178166568205853,0.459930942509066,0,0.100882627385412,0.338061313719764,0.135115529432554,0.012342994142428,0.273720888479939,0.00546290372491353,0.0557070256519645,0.0021408467672859,0.0212743168789218,0.0842516867860007,0.181956997481378,0.0379233990817812,0.00877082461649747,0.119169433586318,0.10889301447096,0.03586840881329,0.257738892081236,0.103307532569209,0.0112177882278738,0.0060559441722835,0.0731072212590979,0.166722033280847,0.371664641958562,0.208432954115286,0.0265174753302764,0.23183160484106,0.344910583657527,0.209609117434735,0.270325635646641,0.607940457448912,0.118030596354738,7.75321073440961e-19,0.200098506012044,0.090984583284913,0.0673139094188633,0.0850879604467362,0.391015882413392,0.091953862350653,0.206770027737639,0.36229628371499,0.163639576601114,0.144375358425481,0.0168467614204431,0.200661670372335,0.0398483804797832,0.531267234235084,0.00489482024147604,0.265195976516784
Macrophage_XCELL,2.55045852573777e-19,0.0125317985891972,0.0176919287310775,0,3.12770772163333e-18,0.00270481392593037,0.00886008736165706,0.0506399660835155,0.047777381714226,0.0127724707606429,0,0,0.0530116240122491,6.36441377752449e-18,0.0744341037376146,4.80961199384726e-18,0.0281789081994802,0,1.24800311453273e-19,0,2.91669759680276e-18,0.00382808070293891,6.82386093817985e-19,0.0137101753403916,0,4.0213135609618e-18,0.0964834792472714,0,3.18736396042459e-20,0.00397727544111184,0,0.0377566850759271,0.0232330203595563,3.54788348994166e-20,1.34420915102352e-18,0,0.013180919582169,0.0110197675324962,0.00112286886177386,0,0.0171692851352936,0.00730868418169866,1.49588432684097e-18,0,0,5.72888701128423e-21,0.0049440914793983,1.34698714780566e-18,0.0231017871832347,0,0.0278718254146179,0,0,3.90579698602388e-20,0,0,0.0081196581616022,0.00518966597306622,7.20761039392044e-18,0,0.103151119883078,0,0.0378702078340669,0.0336555090713103,0.0745584789108702,0.0265185567244769,0.0255683137406075,0.0171712497783773,0.0762166035508974,0.0720406558753576,0.0527516906032199,0.00789316031010342,9.2840904580781e-19,0.0724426244384353,0,0.0138536827680782,0
Macrophage M1_XCELL,0.000357328839954192,0.0110407364169175,0.0191596572063767,0,4.22868256887412e-19,0.0123206919696025,0.0123532157231921,0.0546907341967347,0.0503765259927304,0.00539044217998776,0,0,0.092158415653067,1.8226073622654e-18,0.05752361476312,3.67864706187836e-18,0.0343207942722939,0,0,0.00500544738931373,2.46883960073994e-20,0.00380715790777853,0.0082208200714117,0,1.97070889492679e-19,6.82876325249299e-18,0.0747326679596655,0.00728123082456598,0,0.00144051836333003,4.92850641572311e-19,0.029427832915164,0.0289851617805608,0.0032770634538092,0,0,0.0229836257914241,0.0143994557360662,0,1.06728168200352e-18,0.00517677213771244,0.00242281447533756,1.51468232459372e-18,0.00383464411251275,1.15620651002032e-18,0.00483908650266475,0.0141555988572092,2.2729372965414e-18,0.0258306788012551,0,0.0246738880651253,0.00287108015812977,5.51123603320842e-07,7.34179431527297e-19,4.76589764422859e-20,0,0.000110046819032967,0.00904762677082166,2.34254809623838e-19,0,0.0840169588384443,0.000553505409137151,0.0298045923668398,0.0369190193001234,0.0530028392145596,0.0134018171756634,0.0259423519604482,0.0176313110617682,0.033901051782331,0.0603865776544104,0.0185383314071494,0.00108279809720001,3.65520076732694e-19,0.0782921552459208,0,0.00928316420010259,7.1057966368086e-18
Macrophage M2_XCELL,1.05417395636415e-20,7.03148857321965e-21,6.07968700499254e-20,0.00105165233877568,0,0,0.00635837290803324,1.71203393510139e-20,3.50554008261239e-19,0.00367541894914352,0.00387589118647121,0,0,2.91050118568328e-18,0.000318722760789908,1.641612062224e-18,0,9.39556090644567e-20,1.63885903829509e-21,0.00348188433369843,8.48932520943695e-18,0.00191739260054472,0,0.00527809541730844,0,4.05375673934435e-18,0.00966089039789348,9.90945275934194e-20,0.000337476987418386,0,0,0,7.60775815726005e-20,0,8.4257760389825e-19,1.59134821275461e-19,5.83552625200624e-19,0.00180343490270848,1.24028401777184e-18,0,0.000978507664096949,0.00199942494677497,2.46784056933012e-19,1.06908772348257e-18,3.49962376537525e-19,1.66672001412607e-18,0,0,0,2.68693003003339e-18,0,0,2.34049201400042e-20,6.25357966504341e-21,1.46966225443145e-19,0,4.47507201187785e-19,3.17523318530941e-19,0.00821390385386926,3.21981937525508e-19,0.0192359672269322,1.51770742939233e-20,0.0136545955506971,0,0.000131448462109805,0.00946076915429437,0,0.000432915956273565,0.063945885500052,0.0172839156276447,0.0278995149954609,0.000271038033185547,0,0.00292305180822244,0.00328987707006206,7.05275631881576e-19,0
Mast cell_XCELL,0.0414387113595919,0.0170885788007397,0.0538844403667685,0.0173865882443349,0.0179229800827486,0.0163054969835576,0.0673049631888645,0.0574772200347447,0.0668869223062222,0.0326605411480265,0.0294153720258259,0.0237862334271401,0.00526366022643065,0.0257149870302905,0.0510243531726183,0.0199819820962217,0.014152308794231,0.0214270739551904,0.0284949950291471,0.0185084551795766,0.00787246085056083,0.0268042272333157,0.00430572144955186,0.0140078902425957,0.0187584157273331,0,0.0531223733359314,0.00451635383454802,0.0260175637502781,0.0637456204382032,1.97583914762935e-21,0.075992487737899,0.0452180874443291,0.0319085874525255,0.0224735614671158,0.0216219281494011,0.0373351080636105,0.0562489208666094,0.0381161745215766,0.0214252062327979,0.028099300849816,0.0304489698739933,0.0231393161808643,0.0421679267068059,0.0059818611549523,0.0269910342590359,0.0322689684313489,0.0182752930906317,0.030709235583843,0.0216694007506001,0.0309215063533326,0.00271612340490707,0.0345396801349885,0.0151743598766914,0.00872165511311137,0.00913062380088307,0.0236889722556792,0.0490577063505501,1.54393685620384e-18,0.0137724457867498,0.0367097020681781,0.00668183653394475,0.0477202455638964,0.0760459429721837,0.0738420234179411,0.0741087538577814,0.050708804548978,0.0320320676860013,0.0192067573514237,0.0775380278349822,0.107869719902443,0.0138571443049136,0.034558302770972,0.10034093255557,0.00330083322960726,0.0175412002563222,0.0219551843820053
B cell memory_XCELL,1.65884883237869e-17,0,0,3.6996106310448e-17,0,5.12267214565733e-18,0.127248372189078,0.0373255237723892,0.0705837377177296,0.00436756098591543,0,0,0.00310016678942437,0,0.00448737276540341,5.86895900536857e-18,1.98395347629066e-17,0,0,0,9.64736334159234e-18,1.26099994152325e-18,4.66461981170994e-18,0,8.58592894461833e-18,0,0,1.52928528825737e-17,0.000272951644842696,2.26037315372371e-18,3.05511358386066e-17,0.0028323716248713,0.0160266318765897,1.23196379113143e-17,0.00403497042968694,2.74938259296045e-18,0.0143907203038354,0.00710996020711493,0,0,0.0178152054001185,0.0120046995418759,0,0.00787916208771403,1.36622569435854e-18,0,0,0,7.21115796372183e-19,0,0,0,0,1.48762540779282e-18,1.62968550572906e-17,0,0,3.29142855502861e-17,0,0,0.0202688205483959,4.60248865393487e-18,0.0260524065964057,0.036668730847391,0.0162675740526915,3.80144858320192e-17,0.00682217639647764,0,0,0.0372142779457707,0.0950546400146591,1.04602508474638e-18,0,0.0932288147012261,2.01956842502869e-17,1.68422224662931e-18,0
Monocyte_XCELL,5.86466763731273e-18,0.00601116569749972,0.0148473122022587,0,1.11569089210092e-17,0,0.020401774022536,0.0268031599288778,0.046141693172699,0.00450483751095627,0,0,0,2.29083779391116e-17,0.0200287639803338,7.89341471143317e-18,0.0121979649209282,0,0,0,3.22115490107015e-18,0,0,0.00337936724157346,1.13599500624627e-19,0,0.0384153567476782,0,0,0.00362725136291161,3.21788522126438e-17,0.0235934272679689,0.0153831802596059,0,0,3.73846486693694e-18,0.0115978891533353,1.23348966338877e-19,1.96507467973482e-18,0,9.52853888158959e-20,0.00230934620319859,1.94832116250171e-17,0,0,1.85968367618998e-18,4.89561190495976e-19,0,0.0254575384989015,9.30702381836411e-19,0.0207880575402258,4.09515656668548e-18,0,3.42834077154272e-18,0,0,0,0.0401810707900073,0,0,0.0299986941116919,0,0.0178920130426633,0.0431958621809969,0.279159858913414,0,0.0494398703221493,3.81315680599233e-19,0.136334447233365,0.0454362657960237,1.53081841286515e-17,1.72981155126807e-19,1.84554579299503e-17,0.0560412059056974,0,6.80855135092354e-19,3.3009502171404e-18
B cell naive_XCELL,4.69670829625831e-18,0,1.40549740694807e-19,0,0,4.9142471744346e-19,0.0233571504916577,0,0.00442876242106642,2.60178109848628e-19,2.27299938926022e-18,0,0.0625455762350176,0,2.97767553169788e-19,1.1683316167718e-18,2.86741554457664e-18,0,0,1.76174865681374e-18,0,0,2.25934690204418e-18,0,0,0,0,2.93409353236096e-18,0,3.62777168163638e-18,0,0,6.51956980807256e-20,0,2.85278996240843e-20,1.88558918434282e-19,1.72603841280864e-18,0,0,0,0.00194647061297459,0,4.22528780788824e-19,2.31974492227246e-18,1.26541620289881e-19,1.77456744771639e-18,2.48676053586418e-19,0,6.72251876389439e-20,0,0,0,0,0,1.41429202993653e-19,7.69811316073181e-18,1.86768864997638e-19,0,2.40861673407624e-18,2.83748483616855e-18,9.27372753908589e-21,0,1.02562617320227e-18,3.6687418600951e-18,0,0,7.74762868009221e-20,2.5495212033005e-18,1.65520579800497e-17,0,0,4.39938742183605e-19,6.80465672034679e-18,0.0132821280948516,0,5.32843811559129e-19,1.63843588506486e-18
Neutrophil_XCELL,0,0.00472125889699175,0.00253680390197301,0.00660442478142129,0.00823099971958406,0.0047603902601407,0.0132563314954034,2.66999734054342e-19,2.72869016974647e-20,0.00445011948125789,6.99509280148305e-19,0.00823209535662982,0.0260719505969081,0,0.00374149341023939,0.0103804248760566,0.00387539411829614,0.00244658952945806,0,0.00275364539209257,0.00741541545823475,0.000376171986891941,1.24469309168725e-18,0.0168550143426791,0.00540586625358397,2.44796017950391e-19,0.00126895395676299,1.04329871794234e-18,0.00209344211742962,0.00641006424112424,0,0.0017908192079703,0.00532355683776485,0.00928651963863166,0.00359391248478336,0.00522594479977921,0,0,0,0.00788761509174756,0,0.00166977291589573,0,1.44533907764059e-19,0.00517459751254733,0,2.97271477519602e-20,0,0.00190890850726745,0.0052534359034424,0.00496183345136485,0,0.00245128584772718,0.00653506836280874,0.00178715304616435,0,0.0110539244800012,0.0103978049122023,4.77083265814008e-18,0.0115255032416912,0.000510579856470145,0.00827511550211335,0.00062470846356833,0.00512555032955162,0.132673425474108,0.000296399051926427,0.00882368964498974,0.00941090894838366,0.0137277585712889,0,0,0.00606417302047603,0.00679451947592179,0,0,0.00490057290755963,0.000836897829185867
NK cell_XCELL,0,0,1.96571715147819e-18,1.14607011813991e-17,0,8.12897513830052e-18,0,0.009848051500008,2.13998931201969e-19,0,0,8.12138632772634e-18,0,2.14107749822373e-18,0,0,2.052562889248e-17,9.85473235340164e-18,0,2.64009553518148e-19,0,9.73088657789654e-18,0,4.06643502201823e-18,6.14454762077072e-18,0,0.00519821981569077,1.26955569510664e-17,0,5.67219912690081e-18,5.16678080263717e-17,1.67044473826936e-18,8.37723508681687e-19,1.27109595644532e-18,8.68672285180529e-18,7.43436702498394e-19,2.24981645038717e-18,0,0,5.19822652288234e-18,4.58406587469298e-18,4.15705128210938e-18,0,1.07459097718506e-17,1.34446531003926e-17,0,1.02440162683664e-17,0,8.32734326324401e-19,8.48149736267712e-18,6.04434795961923e-18,0,0,1.08012882324511e-17,1.16772611914315e-17,1.36643044735019e-17,0,0,0,0,0.0474185079691628,0,2.42285545595638e-17,0.00107000989555164,0,6.02847305332553e-18,0,1.16745587474111e-17,2.06425607060535e-17,6.78348340043258e-20,0,0,5.17956932568741e-18,0.0244125613117559,0,0,4.9258033792011e-18
